Equip,Level Requirement,Grade,Stat,Value,Weight,Cube
상의,120,레어,DEX %,3,3,Red
상의,120,레어,INT %,3,3,Red
상의,120,레어,LUK %,3,3,Red
상의,120,레어,최대 HP %,3,2,Red
상의,120,레어,최대 MP %,3,2,Red
상의,120,레어,방어력 %,3,2,Red
상의,120,레어,올스탯,5,2,Red
상의,120,에픽,STR %,6,5,Red
상의,120,에픽,DEX %,6,5,Red
상의,120,에픽,INT %,6,5,Red
상의,120,에픽,LUK %,6,5,Red
상의,120,에픽,최대 HP %,6,5,Red
상의,120,에픽,최대 MP %,6,5,Red
상의,120,에픽,방어력 %,6,3,Red
상의,120,에픽,올스탯 %,3,2,Red
상의,120,에픽,피격 후 무적시간,1,3,Red
상의,120,유니크,STR %,9,5,Red
상의,120,유니크,DEX %,9,5,Red
상의,120,유니크,INT %,9,5,Red
상의,120,유니크,LUK %,9,5,Red
상의,120,유니크,최대 HP %,9,6,Red
상의,120,유니크,최대 MP %,9,6,Red
상의,120,유니크,방어력 %,9,4,Red
상의,120,유니크,올스탯 %,6,4,Red
상의,120,유니크,피격 시 5% 확률로 데미지의 20% 무시,1,4,Red
상의,120,유니크,피격 시 5% 확률로 데미지의 40% 무시,1,4,Red
상의,120,유니크,피격 후 무적시간,2,4,Red
상의,120,유니크,피격 시 2% 확률로 7초간 무적,1,4,Red
상의,120,유니크,30% 확률로 받은 피해의 50%를 반사,1,4,Red
상의,120,유니크,30% 확률로 받은 피해의 70%를 반사,1,2,Red
상의,120,유니크,HP 회복 아이템 및 회복 스킬 효율 %,30,4,Red
상의,120,레전드리,STR %,12,4,Red
상의,120,레전드리,DEX %,12,4,Red
상의,120,레전드리,INT %,12,4,Red
상의,120,레전드리,LUK %,12,4,Red
상의,120,레전드리,최대 HP %,12,4,Red
상의,120,레전드리,최대 MP %,12,4,Red
상의,120,레전드리,방어력 %,12,4,Red
상의,120,레전드리,올스탯 %,9,3,Red
상의,120,레전드리,모든 속성 내성 %,10,2,Red
상의,120,레전드리,피격 시 10% 확률로 데미지의 20% 무시,1,3,Red
상의,120,레전드리,피격 시 10% 확률로 데미지의 40% 무시,1,3,Red
상의,120,레전드리,피격 후 무적시간,3,3,Red
상의,120,레전드리,피격 시 4% 확률로 7초간 무적,1,3,Red
한벌옷,120,Normal,STR,6,1,Red
한벌옷,120,Normal,DEX,6,1,Red
한벌옷,120,Normal,INT,6,1,Red
한벌옷,120,Normal,LUK,6,1,Red
한벌옷,120,Normal,최대 HP,60,1,Red
한벌옷,120,Normal,최대 MP,60,1,Red
한벌옷,120,Normal,방어력,60,1,Red
한벌옷,120,레어,STR,12,3,Red
한벌옷,120,레어,DEX,12,3,Red
한벌옷,120,레어,INT,12,3,Red
한벌옷,120,레어,LUK,12,3,Red
한벌옷,120,레어,최대 HP,120,3,Red
한벌옷,120,레어,최대 MP,120,3,Red
한벌옷,120,레어,방어력,120,2,Red
한벌옷,120,레어,STR %,3,3,Red
한벌옷,120,레어,DEX %,3,3,Red
한벌옷,120,레어,INT %,3,3,Red
한벌옷,120,레어,LUK %,3,3,Red
한벌옷,120,레어,최대 HP %,3,2,Red
한벌옷,120,레어,최대 MP %,3,2,Red
한벌옷,120,레어,방어력 %,3,2,Red
한벌옷,120,레어,올스탯,5,2,Red
한벌옷,120,에픽,STR %,6,5,Red
한벌옷,120,에픽,DEX %,6,5,Red
한벌옷,120,에픽,INT %,6,5,Red
한벌옷,120,에픽,LUK %,6,5,Red
한벌옷,120,에픽,최대 HP %,6,5,Red
한벌옷,120,에픽,최대 MP %,6,5,Red
한벌옷,120,에픽,방어력 %,6,3,Red
한벌옷,120,에픽,올스탯 %,3,2,Red
한벌옷,120,에픽,피격 후 무적시간,1,3,Red
한벌옷,120,유니크,STR %,9,5,Red
한벌옷,120,유니크,DEX %,9,5,Red
한벌옷,120,유니크,INT %,9,5,Red
한벌옷,120,유니크,LUK %,9,5,Red
한벌옷,120,유니크,최대 HP %,9,6,Red
한벌옷,120,유니크,최대 MP %,9,6,Red
한벌옷,120,유니크,방어력 %,9,4,Red
한벌옷,120,유니크,올스탯 %,6,4,Red
한벌옷,120,유니크,피격 시 5% 확률로 데미지의 20% 무시,1,4,Red
한벌옷,120,유니크,피격 시 5% 확률로 데미지의 40% 무시,1,4,Red
한벌옷,120,유니크,피격 후 무적시간,2,4,Red
한벌옷,120,유니크,피격 시 2% 확률로 7초간 무적,1,4,Red
한벌옷,120,유니크,30% 확률로 받은 피해의 50%를 반사,1,4,Red
한벌옷,120,유니크,30% 확률로 받은 피해의 70%를 반사,1,2,Red
한벌옷,120,유니크,HP 회복 아이템 및 회복 스킬 효율 %,30,4,Red
한벌옷,120,레전드리,STR %,12,4,Red
한벌옷,120,레전드리,DEX %,12,4,Red
한벌옷,120,레전드리,INT %,12,4,Red
한벌옷,120,레전드리,LUK %,12,4,Red
한벌옷,120,레전드리,최대 HP %,12,4,Red
한벌옷,120,레전드리,최대 MP %,12,4,Red
한벌옷,120,레전드리,방어력 %,12,4,Red
한벌옷,120,레전드리,올스탯 %,9,3,Red
한벌옷,120,레전드리,모든 속성 내성 %,10,2,Red
한벌옷,120,레전드리,피격 시 10% 확률로 데미지의 20% 무시,1,3,Red
한벌옷,120,레전드리,피격 시 10% 확률로 데미지의 40% 무시,1,3,Red
한벌옷,120,레전드리,피격 후 무적시간,3,3,Red
한벌옷,120,레전드리,피격 시 4% 확률로 7초간 무적,1,3,Red
하의,120,Normal,STR,6,1,Red
하의,120,Normal,DEX,6,1,Red
하의,120,Normal,INT,6,1,Red
하의,120,Normal,LUK,6,1,Red
하의,120,Normal,최대 HP,60,1,Red
하의,120,Normal,최대 MP,60,1,Red
하의,120,Normal,방어력,60,1,Red
하의,120,레어,STR,12,3,Red
하의,120,레어,DEX,12,3,Red
하의,120,레어,INT,12,3,Red
하의,120,레어,LUK,12,3,Red
하의,120,레어,최대 HP,120,3,Red
하의,120,레어,최대 MP,120,3,Red
하의,120,레어,방어력,120,2,Red
하의,120,레어,STR %,3,3,Red
하의,120,레어,DEX %,3,3,Red
하의,120,레어,INT %,3,3,Red
하의,120,레어,LUK %,3,3,Red
하의,120,레어,최대 HP %,3,2,Red
하의,120,레어,최대 MP %,3,2,Red
하의,120,레어,방어력 %,3,2,Red
하의,120,레어,올스탯,5,2,Red
하의,120,에픽,STR %,6,5,Red
하의,120,에픽,DEX %,6,5,Red
하의,120,에픽,INT %,6,5,Red
하의,120,에픽,LUK %,6,5,Red
하의,120,에픽,최대 HP %,6,5,Red
하의,120,에픽,최대 MP %,6,5,Red
하의,120,에픽,방어력 %,6,3,Red
하의,120,에픽,올스탯 %,3,2,Red
하의,120,유니크,STR %,9,5,Red
하의,120,유니크,DEX %,9,5,Red
하의,120,유니크,INT %,9,5,Red
하의,120,유니크,LUK %,9,5,Red
하의,120,유니크,최대 HP %,9,6,Red
하의,120,유니크,최대 MP %,9,6,Red
하의,120,유니크,방어력 %,9,4,Red
하의,120,유니크,올스탯 %,6,4,Red
하의,120,유니크,피격 시 5% 확률로 데미지의 20% 무시,1,4,Red
하의,120,유니크,피격 시 5% 확률로 데미지의 40% 무시,1,4,Red
하의,120,유니크,HP 회복 아이템 및 회복 스킬 효율 %,30,4,Red
하의,120,유니크,<쓸만한 하이퍼 바디> 스킬 사용  가능,1,4,Red
하의,120,레전드리,STR %,12,4,Red
하의,120,레전드리,DEX %,12,4,Red
하의,120,레전드리,INT %,12,4,Red
하의,120,레전드리,LUK %,12,4,Red
하의,120,레전드리,최대 HP %,12,4,Red
하의,120,레전드리,최대 MP %,12,4,Red
하의,120,레전드리,방어력 %,12,4,Red
하의,120,레전드리,올스탯 %,9,3,Red
하의,120,레전드리,상태 이상 내성,10,2,Red
하의,120,레전드리,피격 시 10% 확률로 데미지의 20% 무시,1,3,Red
하의,120,레전드리,피격 시 10% 확률로 데미지의 40% 무시,1,3,Red
신발,120,Normal,STR,6,3,Red
신발,120,Normal,DEX,6,3,Red
신발,120,Normal,INT,6,3,Red
신발,120,Normal,LUK,6,3,Red
신발,120,Normal,최대 HP,60,3,Red
신발,120,Normal,최대 MP,60,3,Red
신발,120,Normal,이동속도,4,2,Red
신발,120,Normal,점프력,4,2,Red
신발,120,Normal,방어력,60,3,Red
신발,120,레어,STR,12,3,Red
신발,120,레어,DEX,12,3,Red
신발,120,레어,INT,12,3,Red
신발,120,레어,LUK,12,3,Red
신발,120,레어,최대 HP,120,3,Red
신발,120,레어,최대 MP,120,3,Red
신발,120,레어,이동속도,8,2,Red
신발,120,레어,점프력,8,2,Red
신발,120,레어,방어력,120,2,Red
신발,120,레어,STR %,3,3,Red
신발,120,레어,DEX %,3,3,Red
신발,120,레어,INT %,3,3,Red
신발,120,레어,LUK %,3,3,Red
신발,120,레어,최대 HP %,3,2,Red
신발,120,레어,최대 MP %,3,2,Red
신발,120,레어,방어력 %,3,2,Red
신발,120,레어,올스탯,5,2,Red
신발,120,에픽,STR %,6,5,Red
신발,120,에픽,DEX %,6,5,Red
신발,120,에픽,INT %,6,5,Red
신발,120,에픽,LUK %,6,5,Red
신발,120,에픽,최대 HP %,6,5,Red
신발,120,에픽,최대 MP %,6,5,Red
신발,120,에픽,방어력 %,6,3,Red
신발,120,에픽,올스탯 %,3,2,Red
신발,120,유니크,STR %,9,5,Red
신발,120,유니크,DEX %,9,5,Red
신발,120,유니크,INT %,9,5,Red
신발,120,유니크,LUK %,9,5,Red
신발,120,유니크,최대 HP %,9,6,Red
신발,120,유니크,최대 MP %,9,6,Red
신발,120,유니크,방어력 %,9,4,Red
신발,120,유니크,올스탯 %,6,4,Red
신발,120,유니크,피격 시 5% 확률로 데미지의 20% 무시,1,4,Red
신발,120,유니크,피격 시 5% 확률로 데미지의 40% 무시,1,4,Red
신발,120,유니크,HP 회복 아이템 및 회복 스킬 효율 %,30,4,Red
신발,120,유니크,<쓸만한 헤이스트> 스킬 사용 가능,1,4,Red
신발,120,레전드리,STR %,12,4,Red
신발,120,레전드리,DEX %,12,4,Red
신발,120,레전드리,INT %,12,4,Red
신발,120,레전드리,LUK %,12,4,Red
신발,120,레전드리,최대 HP %,12,4,Red
신발,120,레전드리,최대 MP %,12,4,Red
신발,120,레전드리,방어력 %,12,4,Red
신발,120,레전드리,올스탯 %,9,3,Red
신발,120,레전드리,피격 시 10% 확률로 데미지의 20% 무시,1,3,Red
신발,120,레전드리,피격 시 10% 확률로 데미지의 40% 무시,1,3,Red
신발,120,레전드리,<쓸만한 컴뱃 오더스> 스킬 사용  가능,1,3,Red
장갑,120,Normal,STR,6,1,Red
장갑,120,Normal,DEX,6,1,Red
장갑,120,Normal,INT,6,1,Red
장갑,120,Normal,LUK,6,1,Red
장갑,120,Normal,최대 HP,60,1,Red
장갑,120,Normal,최대 MP,60,1,Red
장갑,120,Normal,방어력,60,1,Red
장갑,120,레어,STR,12,3,Red
장갑,120,레어,DEX,12,3,Red
장갑,120,레어,INT,12,3,Red
장갑,120,레어,LUK,12,3,Red
장갑,120,레어,최대 HP,120,3,Red
장갑,120,레어,최대 MP,120,3,Red
장갑,120,레어,방어력,120,2,Red
장갑,120,레어,STR %,3,3,Red
장갑,120,레어,DEX %,3,3,Red
장갑,120,레어,INT %,3,3,Red
장갑,120,레어,LUK %,3,3,Red
장갑,120,레어,최대 HP %,3,2,Red
장갑,120,레어,최대 MP %,3,2,Red
장갑,120,레어,방어력 %,3,2,Red
장갑,120,레어,올스탯,5,2,Red
장갑,120,에픽,STR %,6,5,Red
장갑,120,에픽,DEX %,6,5,Red
장갑,120,에픽,INT %,6,5,Red
장갑,120,에픽,LUK %,6,5,Red
장갑,120,에픽,최대 HP %,6,5,Red
장갑,120,에픽,최대 MP %,6,5,Red
장갑,120,에픽,방어력 %,6,3,Red
장갑,120,에픽,올스탯 %,3,2,Red
장갑,120,에픽,몬스터 처치 시 15% 확률로 95의 HP 회복,1,3,Red
장갑,120,에픽,몬스터 처치 시 15% 확률로 95의 MP 회복,1,3,Red
장갑,120,유니크,STR %,9,5,Red
장갑,120,유니크,DEX %,9,5,Red
장갑,120,유니크,INT %,9,5,Red
장갑,120,유니크,LUK %,9,5,Red
장갑,120,유니크,최대 HP %,9,6,Red
장갑,120,유니크,최대 MP %,9,6,Red
장갑,120,유니크,방어력 %,9,4,Red
장갑,120,유니크,올스탯 %,6,4,Red
장갑,120,유니크,캐릭터 기준 10레벨 당 STR,1,1,Red
장갑,120,유니크,캐릭터 기준 10레벨 당 DEX,1,1,Red
장갑,120,유니크,캐릭터 기준 10레벨 당 INT,1,1,Red
장갑,120,유니크,캐릭터 기준 10레벨 당 LUK,1,1,Red
장갑,120,유니크,피격 시 5% 확률로 데미지의 20% 무시,1,4,Red
장갑,120,유니크,피격 시 5% 확률로 데미지의 40% 무시,1,4,Red
장갑,120,유니크,HP 회복 아이템 및 회복 스킬 효율 %,30,4,Red
장갑,120,유니크,<쓸만한 샤프 아이즈> 스킬 사용  가능,1,4,Red
장갑,120,레전드리,STR %,12,4,Red
장갑,120,레전드리,DEX %,12,4,Red
장갑,120,레전드리,INT %,12,4,Red
장갑,120,레전드리,LUK %,12,4,Red
장갑,120,레전드리,최대 HP %,12,4,Red
장갑,120,레전드리,최대 MP %,12,4,Red
장갑,120,레전드리,방어력 %,12,4,Red
장갑,120,레전드리,크리티컬 데미지 %,8,2,Red
장갑,120,레전드리,크리티컬 데미지 %,8,2,Red
장갑,120,레전드리,올스탯 %,9,3,Red
장갑,120,레전드리,피격 시 10% 확률로 데미지의 20% 무시,1,3,Red
장갑,120,레전드리,피격 시 10% 확률로 데미지의 40% 무시,1,3,Red
장갑,120,레전드리,<쓸만한 윈드 부스터> 스킬 사용  가능,1,3,Red
망토,120,Normal,STR,6,1,Red
망토,120,Normal,DEX,6,1,Red
망토,120,Normal,INT,6,1,Red
망토,120,Normal,LUK,6,1,Red
망토,120,Normal,최대 HP,60,1,Red
망토,120,Normal,최대 MP,60,1,Red
망토,120,Normal,방어력,60,1,Red
망토,120,레어,STR,12,3,Red
망토,120,레어,DEX,12,3,Red
망토,120,레어,INT,12,3,Red
망토,120,레어,LUK,12,3,Red
망토,120,레어,최대 HP,120,3,Red
망토,120,레어,최대 MP,120,3,Red
망토,120,레어,방어력,120,2,Red
망토,120,레어,STR %,3,3,Red
망토,120,레어,DEX %,3,3,Red
망토,120,레어,INT %,3,3,Red
망토,120,레어,LUK %,3,3,Red
망토,120,레어,최대 HP %,3,2,Red
망토,120,레어,최대 MP %,3,2,Red
망토,120,레어,방어력 %,3,2,Red
망토,120,레어,올스탯,5,2,Red
망토,120,에픽,STR %,6,5,Red
망토,120,에픽,DEX %,6,5,Red
망토,120,에픽,INT %,6,5,Red
망토,120,에픽,LUK %,6,5,Red
망토,120,에픽,최대 HP %,6,5,Red
망토,120,에픽,최대 MP %,6,5,Red
망토,120,에픽,방어력 %,6,3,Red
망토,120,에픽,올스탯 %,3,2,Red
망토,120,유니크,STR %,9,5,Red
망토,120,유니크,DEX %,9,5,Red
망토,120,유니크,INT %,9,5,Red
망토,120,유니크,LUK %,9,5,Red
망토,120,유니크,최대 HP %,9,6,Red
망토,120,유니크,최대 MP %,9,6,Red
망토,120,유니크,방어력 %,9,4,Red
망토,120,유니크,올스탯 %,6,4,Red
망토,120,유니크,피격 시 5% 확률로 데미지의 20% 무시,1,4,Red
망토,120,유니크,피격 시 5% 확률로 데미지의 40% 무시,1,4,Red
망토,120,유니크,HP 회복 아이템 및 회복 스킬 효율 %,30,4,Red
망토,120,레전드리,STR %,12,4,Red
망토,120,레전드리,DEX %,12,4,Red
망토,120,레전드리,INT %,12,4,Red
망토,120,레전드리,LUK %,12,4,Red
망토,120,레전드리,최대 HP %,12,4,Red
망토,120,레전드리,최대 MP %,12,4,Red
망토,120,레전드리,방어력 %,12,4,Red
망토,120,레전드리,올스탯 %,9,3,Red
망토,120,레전드리,피격 시 10% 확률로 데미지의 20% 무시,1,3,Red
망토,120,레전드리,피격 시 10% 확률로 데미지의 40% 무시,1,3,Red
벨트,120,Normal,STR,6,1,Red
벨트,120,Normal,DEX,6,1,Red
벨트,120,Normal,INT,6,1,Red
벨트,120,Normal,LUK,6,1,Red
벨트,120,Normal,최대 HP,60,1,Red
벨트,120,Normal,최대 MP,60,1,Red
벨트,120,Normal,방어력,60,1,Red
벨트,120,레어,STR,12,3,Red
벨트,120,레어,DEX,12,3,Red
벨트,120,레어,INT,12,3,Red
벨트,120,레어,LUK,12,3,Red
벨트,120,레어,최대 HP,120,3,Red
벨트,120,레어,최대 MP,120,3,Red
벨트,120,레어,방어력,120,2,Red
벨트,120,레어,STR %,3,3,Red
벨트,120,레어,DEX %,3,3,Red
벨트,120,레어,INT %,3,3,Red
벨트,120,레어,LUK %,3,3,Red
벨트,120,레어,최대 HP %,3,2,Red
벨트,120,레어,최대 MP %,3,2,Red
벨트,120,레어,방어력 %,3,2,Red
벨트,120,레어,올스탯,5,2,Red
벨트,120,에픽,STR %,6,5,Red
벨트,120,에픽,DEX %,6,5,Red
벨트,120,에픽,INT %,6,5,Red
벨트,120,에픽,LUK %,6,5,Red
벨트,120,에픽,최대 HP %,6,5,Red
벨트,120,에픽,최대 MP %,6,5,Red
벨트,120,에픽,방어력 %,6,3,Red
벨트,120,에픽,올스탯 %,3,2,Red
벨트,120,유니크,STR %,9,5,Red
벨트,120,유니크,DEX %,9,5,Red
벨트,120,유니크,INT %,9,5,Red
벨트,120,유니크,LUK %,9,5,Red
벨트,120,유니크,최대 HP %,9,6,Red
벨트,120,유니크,최대 MP %,9,6,Red
벨트,120,유니크,방어력 %,9,4,Red
벨트,120,유니크,올스탯 %,6,4,Red
벨트,120,유니크,피격 시 5% 확률로 데미지의 20% 무시,1,4,Red
벨트,120,유니크,피격 시 5% 확률로 데미지의 40% 무시,1,4,Red
벨트,120,유니크,HP 회복 아이템 및 회복 스킬 효율 %,30,4,Red
벨트,120,레전드리,STR %,12,4,Red
벨트,120,레전드리,DEX %,12,4,Red
벨트,120,레전드리,INT %,12,4,Red
벨트,120,레전드리,LUK %,12,4,Red
벨트,120,레전드리,최대 HP %,12,4,Red
벨트,120,레전드리,최대 MP %,12,4,Red
벨트,120,레전드리,방어력 %,12,4,Red
벨트,120,레전드리,올스탯 %,9,3,Red
벨트,120,레전드리,피격 시 10% 확률로 데미지의 20% 무시,1,3,Red
벨트,120,레전드리,피격 시 10% 확률로 데미지의 40% 무시,1,3,Red
어깨장식,120,Normal,STR,6,1,Red
어깨장식,120,Normal,DEX,6,1,Red
어깨장식,120,Normal,INT,6,1,Red
어깨장식,120,Normal,LUK,6,1,Red
어깨장식,120,Normal,최대 HP,60,1,Red
어깨장식,120,Normal,최대 MP,60,1,Red
어깨장식,120,Normal,방어력,60,1,Red
어깨장식,120,레어,STR,12,3,Red
어깨장식,120,레어,DEX,12,3,Red
어깨장식,120,레어,INT,12,3,Red
어깨장식,120,레어,LUK,12,3,Red
어깨장식,120,레어,최대 HP,120,3,Red
어깨장식,120,레어,최대 MP,120,3,Red
어깨장식,120,레어,방어력,120,2,Red
어깨장식,120,레어,STR %,3,3,Red
어깨장식,120,레어,DEX %,3,3,Red
어깨장식,120,레어,INT %,3,3,Red
어깨장식,120,레어,LUK %,3,3,Red
어깨장식,120,레어,최대 HP %,3,2,Red
어깨장식,120,레어,최대 MP %,3,2,Red
어깨장식,120,레어,방어력 %,3,2,Red
어깨장식,120,레어,올스탯,5,2,Red
어깨장식,120,에픽,STR %,6,5,Red
어깨장식,120,에픽,DEX %,6,5,Red
어깨장식,120,에픽,INT %,6,5,Red
어깨장식,120,에픽,LUK %,6,5,Red
어깨장식,120,에픽,최대 HP %,6,5,Red
어깨장식,120,에픽,최대 MP %,6,5,Red
어깨장식,120,에픽,방어력 %,6,3,Red
어깨장식,120,에픽,올스탯 %,3,2,Red
어깨장식,120,유니크,STR %,9,5,Red
어깨장식,120,유니크,DEX %,9,5,Red
어깨장식,120,유니크,INT %,9,5,Red
어깨장식,120,유니크,LUK %,9,5,Red
어깨장식,120,유니크,최대 HP %,9,6,Red
어깨장식,120,유니크,최대 MP %,9,6,Red
어깨장식,120,유니크,방어력 %,9,4,Red
어깨장식,120,유니크,올스탯 %,6,4,Red
어깨장식,120,유니크,피격 시 5% 확률로 데미지의 20% 무시,1,4,Red
어깨장식,120,유니크,피격 시 5% 확률로 데미지의 40% 무시,1,4,Red
어깨장식,120,유니크,HP 회복 아이템 및 회복 스킬 효율 %,30,4,Red
어깨장식,120,레전드리,STR %,12,4,Red
어깨장식,120,레전드리,DEX %,12,4,Red
어깨장식,120,레전드리,INT %,12,4,Red
어깨장식,120,레전드리,LUK %,12,4,Red
어깨장식,120,레전드리,최대 HP %,12,4,Red
어깨장식,120,레전드리,최대 MP %,12,4,Red
어깨장식,120,레전드리,방어력 %,12,4,Red
어깨장식,120,레전드리,올스탯 %,9,3,Red
어깨장식,120,레전드리,피격 시 10% 확률로 데미지의 20% 무시,1,3,Red
어깨장식,120,레전드리,피격 시 10% 확률로 데미지의 40% 무시,1,3,Red
얼굴장식,120,Normal,STR,6,1,Red
얼굴장식,120,Normal,DEX,6,1,Red
얼굴장식,120,Normal,INT,6,1,Red
얼굴장식,120,Normal,LUK,6,1,Red
