Equip,Level Requirement,Grade,Stat,Value,Weight,Cube
Top,120,Epic,Invincibility duration after getting attacked,1,3,Red
Top,120,Unique,STR %,9,5,Red
Top,120,Unique,DEX %,9,5,Red
Top,120,Unique,INT %,9,5,Red
Top,120,Unique,LUK %,9,5,Red
Top,120,Unique,Max HP %,9,6,Red
Top,120,Unique,Max MP %,9,6,Red
Top,120,Unique,DEF %,9,4,Red
Top,120,Unique,All Stats %,6,4,Red
Top,120,Unique,5% chance to ignore 20% damage received,1,4,Red
Top,120,Unique,5% chance to ignore 40% damage received,1,4,Red
Top,120,Unique,Invincibility duration after getting attacked,2,4,Red
Top,120,Unique,2% chance of 7 second invincibility after being attacked,1,4,Red
Top,120,Unique,30% chance to reflect 50% of incoming damage,1,4,Red
Top,120,Unique,30% chance to reflect 70% of incoming damage,1,2,Red
Top,120,Unique,HP Recovery % (on items and skills),30,4,Red
Top,120,Legendary,STR %,12,4,Red
Top,120,Legendary,DEX %,12,4,Red
Top,120,Legendary,INT %,12,4,Red
Top,120,Legendary,LUK %,12,4,Red
Top,120,Legendary,Max HP %,12,4,Red
Top,120,Legendary,Max MP %,12,4,Red
Top,120,Legendary,DEF %,12,4,Red
Top,120,Legendary,All Stats %,9,3,Red
Top,120,Legendary,10% chance to ignore 20% damage received,1,3,Red
Top,120,Legendary,10% chance to ignore 40% damage received,1,3,Red
Top,120,Legendary,Invincibility duration after getting attacked,3,3,Red
Top,120,Legendary,4% chance of 7 second invincibility after being attacked,1,3,Red
Overall,120,Normal,STR,6,1,Red
Overall,120,Normal,DEX,6,1,Red
Overall,120,Normal,INT,6,1,Red
Overall,120,Normal,LUK,6,1,Red
Overall,120,Normal,Max HP,60,1,Red
Overall,120,Normal,Max MP,60,1,Red
Overall,120,Normal,DEF,60,1,Red
Overall,120,Rare,STR,12,3,Red
Overall,120,Rare,DEX,12,3,Red
Overall,120,Rare,INT,12,3,Red
Overall,120,Rare,LUK,12,3,Red
Overall,120,Rare,Max HP,120,3,Red
Overall,120,Rare,Max MP,120,3,Red
Overall,120,Rare,DEF,120,2,Red
Overall,120,Rare,STR %,3,3,Red
Overall,120,Rare,DEX %,3,3,Red
Overall,120,Rare,INT %,3,3,Red
Overall,120,Rare,LUK %,3,3,Red
Overall,120,Rare,Max HP %,3,2,Red
Overall,120,Rare,Max MP %,3,2,Red
Overall,120,Rare,DEF %,3,2,Red
Overall,120,Rare,All Stats,5,2,Red
Overall,120,Epic,STR %,6,5,Red
Overall,120,Epic,DEX %,6,5,Red
Overall,120,Epic,INT %,6,5,Red
Overall,120,Epic,LUK %,6,5,Red
Overall,120,Epic,Max HP %,6,5,Red
Overall,120,Epic,Max MP %,6,5,Red
Overall,120,Epic,DEF %,6,3,Red
Overall,120,Epic,All Stats %,3,2,Red
Overall,120,Epic,Invincibility duration after getting attacked,1,3,Red
Overall,120,Unique,STR %,9,5,Red
Overall,120,Unique,DEX %,9,5,Red
Overall,120,Unique,INT %,9,5,Red
Overall,120,Unique,LUK %,9,5,Red
Overall,120,Unique,Max HP %,9,6,Red
Overall,120,Unique,Max MP %,9,6,Red
Overall,120,Unique,DEF %,9,4,Red
Overall,120,Unique,All Stats %,6,4,Red
Overall,120,Unique,5% chance to ignore 20% damage received,1,4,Red
Overall,120,Unique,5% chance to ignore 40% damage received,1,4,Red
Overall,120,Unique,Invincibility duration after getting attacked,2,4,Red
Overall,120,Unique,2% chance of 7 second invincibility after being attacked,1,4,Red
Overall,120,Unique,30% chance to reflect 50% of incoming damage,1,4,Red
Overall,120,Unique,30% chance to reflect 70% of incoming damage,1,2,Red
Overall,120,Unique,HP Recovery % (on items and skills),30,4,Red
Overall,120,Legendary,STR %,12,4,Red
Overall,120,Legendary,DEX %,12,4,Red
Overall,120,Legendary,INT %,12,4,Red
Overall,120,Legendary,LUK %,12,4,Red
Overall,120,Legendary,Max HP %,12,4,Red
Overall,120,Legendary,Max MP %,12,4,Red
Overall,120,Legendary,DEF %,12,4,Red
Overall,120,Legendary,All Stats %,9,3,Red
Overall,120,Legendary,10% chance to ignore 20% damage received,1,3,Red
Overall,120,Legendary,10% chance to ignore 40% damage received,1,3,Red
Overall,120,Legendary,Invincibility duration after getting attacked,3,3,Red
Overall,120,Legendary,4% chance of 7 second invincibility after being attacked,1,3,Red
Bottom,120,Normal,STR,6,1,Red
Bottom,120,Normal,DEX,6,1,Red
Bottom,120,Normal,INT,6,1,Red
Bottom,120,Normal,LUK,6,1,Red
Bottom,120,Normal,Max HP,60,1,Red
Bottom,120,Normal,Max MP,60,1,Red
Bottom,120,Normal,DEF,60,1,Red
Bottom,120,Rare,STR,12,3,Red
Bottom,120,Rare,DEX,12,3,Red
Bottom,120,Rare,INT,12,3,Red
Bottom,120,Rare,LUK,12,3,Red
Bottom,120,Rare,Max HP,120,3,Red
Bottom,120,Rare,Max MP,120,3,Red
Bottom,120,Rare,DEF,120,2,Red
Bottom,120,Rare,STR %,3,3,Red
Bottom,120,Rare,DEX %,3,3,Red
Bottom,120,Rare,INT %,3,3,Red
Bottom,120,Rare,LUK %,3,3,Red
Bottom,120,Rare,Max HP %,3,2,Red
Bottom,120,Rare,Max MP %,3,2,Red
Bottom,120,Rare,DEF %,3,2,Red
Bottom,120,Rare,All Stats,5,2,Red
Bottom,120,Epic,STR %,6,5,Red
Bottom,120,Epic,DEX %,6,5,Red
Bottom,120,Epic,INT %,6,5,Red
Bottom,120,Epic,LUK %,6,5,Red
Bottom,120,Epic,Max HP %,6,5,Red
Bottom,120,Epic,Max MP %,6,5,Red
Bottom,120,Epic,DEF %,6,3,Red
Bottom,120,Epic,All Stats %,3,2,Red
Bottom,120,Unique,STR %,9,5,Red
Bottom,120,Unique,DEX %,9,5,Red
Bottom,120,Unique,INT %,9,5,Red
Bottom,120,Unique,LUK %,9,5,Red
Bottom,120,Unique,Max HP %,9,6,Red
Bottom,120,Unique,Max MP %,9,6,Red
Bottom,120,Unique,DEF %,9,4,Red
Bottom,120,Unique,All Stats %,6,4,Red
Bottom,120,Unique,5% chance to ignore 20% damage received,1,4,Red
Bottom,120,Unique,5% chance to ignore 40% damage received,1,4,Red
Bottom,120,Unique,HP Recovery % (on items and skills),30,4,Red
Bottom,120,Unique,Decent Hyper Body,1,4,Red
Bottom,120,Legendary,STR %,12,4,Red
Bottom,120,Legendary,DEX %,12,4,Red
Bottom,120,Legendary,INT %,12,4,Red
Bottom,120,Legendary,LUK %,12,4,Red
Bottom,120,Legendary,Max HP %,12,4,Red
Bottom,120,Legendary,Max MP %,12,4,Red
Bottom,120,Legendary,DEF %,12,4,Red
Bottom,120,Legendary,All Stats %,9,3,Red
Bottom,120,Legendary,10% chance to ignore 20% damage received,1,3,Red
Bottom,120,Legendary,10% chance to ignore 40% damage received,1,3,Red
Shoes,120,Normal,STR,6,3,Red
Shoes,120,Normal,DEX,6,3,Red
Shoes,120,Normal,INT,6,3,Red
Shoes,120,Normal,LUK,6,3,Red
Shoes,120,Normal,Max HP,60,3,Red
Shoes,120,Normal,Max MP,60,3,Red
Shoes,120,Normal,Speed,4,2,Red
Shoes,120,Normal,Jump,4,2,Red
Shoes,120,Normal,DEF,60,3,Red
Shoes,120,Rare,STR,12,3,Red
Shoes,120,Rare,DEX,12,3,Red
Shoes,120,Rare,INT,12,3,Red
Shoes,120,Rare,LUK,12,3,Red
Shoes,120,Rare,Max HP,120,3,Red
Shoes,120,Rare,Max MP,120,3,Red
Shoes,120,Rare,Speed,8,2,Red
Shoes,120,Rare,Jump,8,2,Red
Shoes,120,Rare,DEF,120,2,Red
Shoes,120,Rare,STR %,3,3,Red
Shoes,120,Rare,DEX %,3,3,Red
Shoes,120,Rare,INT %,3,3,Red
Shoes,120,Rare,LUK %,3,3,Red
Shoes,120,Rare,Max HP %,3,2,Red
Shoes,120,Rare,Max MP %,3,2,Red
Shoes,120,Rare,DEF %,3,2,Red
Shoes,120,Rare,All Stats,5,2,Red
Shoes,120,Epic,STR %,6,5,Red
Shoes,120,Epic,DEX %,6,5,Red
Shoes,120,Epic,INT %,6,5,Red
Shoes,120,Epic,LUK %,6,5,Red
Shoes,120,Epic,Max HP %,6,5,Red
Shoes,120,Epic,Max MP %,6,5,Red
Shoes,120,Epic,DEF %,6,3,Red
Shoes,120,Epic,All Stats %,3,2,Red
Shoes,120,Unique,STR %,9,5,Red
Shoes,120,Unique,DEX %,9,5,Red
Shoes,120,Unique,INT %,9,5,Red
Shoes,120,Unique,LUK %,9,5,Red
Shoes,120,Unique,Max HP %,9,6,Red
Shoes,120,Unique,Max MP %,9,6,Red
Shoes,120,Unique,DEF %,9,4,Red
Shoes,120,Unique,All Stats %,6,4,Red
Shoes,120,Unique,5% chance to ignore 20% damage received,1,4,Red
Shoes,120,Unique,5% chance to ignore 40% damage received,1,4,Red
Shoes,120,Unique,HP Recovery % (on items and skills),30,4,Red
Shoes,120,Unique,Decent Haste,1,4,Red
Shoes,120,Legendary,STR %,12,4,Red
Shoes,120,Legendary,DEX %,12,4,Red
Shoes,120,Legendary,INT %,12,4,Red
Shoes,120,Legendary,LUK %,12,4,Red
Shoes,120,Legendary,Max HP %,12,4,Red
Shoes,120,Legendary,Max MP %,12,4,Red
Shoes,120,Legendary,DEF %,12,4,Red
Shoes,120,Legendary,All Stats %,9,3,Red
Shoes,120,Legendary,10% chance to ignore 20% damage received,1,3,Red
Shoes,120,Legendary,10% chance to ignore 40% damage received,1,3,Red
Shoes,120,Legendary,Decent Combat Orders,1,3,Red
Gloves,120,Normal,STR,6,1,Red
Gloves,120,Normal,DEX,6,1,Red
Gloves,120,Normal,INT,6,1,Red
Gloves,120,Normal,LUK,6,1,Red
Gloves,120,Normal,Max HP,60,1,Red
Gloves,120,Normal,Max MP,60,1,Red
Gloves,120,Normal,DEF,60,1,Red
Gloves,120,Rare,STR,12,3,Red
Gloves,120,Rare,DEX,12,3,Red
Gloves,120,Rare,INT,12,3,Red
Gloves,120,Rare,LUK,12,3,Red
Gloves,120,Rare,Max HP,120,3,Red
Gloves,120,Rare,Max MP,120,3,Red
Gloves,120,Rare,DEF,120,2,Red
Gloves,120,Rare,STR %,3,3,Red
Gloves,120,Rare,DEX %,3,3,Red
Gloves,120,Rare,INT %,3,3,Red
Gloves,120,Rare,LUK %,3,3,Red
Gloves,120,Rare,Max HP %,3,2,Red
Gloves,120,Rare,Max MP %,3,2,Red
Gloves,120,Rare,DEF %,3,2,Red
Gloves,120,Rare,All Stats,5,2,Red
Gloves,120,Epic,STR %,6,5,Red
Gloves,120,Epic,DEX %,6,5,Red
Gloves,120,Epic,INT %,6,5,Red
Gloves,120,Epic,LUK %,6,5,Red
Gloves,120,Epic,Max HP %,6,5,Red
Gloves,120,Epic,Max MP %,6,5,Red
Gloves,120,Epic,DEF %,6,3,Red
Gloves,120,Epic,All Stats %,3,2,Red
Gloves,120,Epic,15% chance of recovering 95 HP on defeating an enemy,1,3,Red
Gloves,120,Epic,15% chance of recovering 95 MP on defeating an enemy,1,3,Red
Gloves,120,Unique,STR %,9,5,Red
Gloves,120,Unique,DEX %,9,5,Red
Gloves,120,Unique,INT %,9,5,Red
Gloves,120,Unique,LUK %,9,5,Red
Gloves,120,Unique,Max HP %,9,6,Red
Gloves,120,Unique,Max MP %,9,6,Red
Gloves,120,Unique,DEF %,9,4,Red
Gloves,120,Unique,All Stats %,6,4,Red
Gloves,120,Unique,STR per 10 character levels,1,1,Red
Gloves,120,Unique,DEX per 10 character levels,1,1,Red
Gloves,120,Unique,INT per 10 character levels,1,1,Red
Gloves,120,Unique,LUK per 10 character levels,1,1,Red
Gloves,120,Unique,5% chance to ignore 20% damage received,1,4,Red
Gloves,120,Unique,5% chance to ignore 40% damage received,1,4,Red
Gloves,120,Unique,HP Recovery % (on items and skills),30,4,Red
Gloves,120,Unique,Decent Sharp Eyes,1,4,Red
Gloves,120,Legendary,STR %,12,4,Red
Gloves,120,Legendary,DEX %,12,4,Red
Gloves,120,Legendary,INT %,12,4,Red
Gloves,120,Legendary,LUK %,12,4,Red
Gloves,120,Legendary,Max HP %,12,4,Red
Gloves,120,Legendary,Max MP %,12,4,Red
Gloves,120,Legendary,DEF %,12,4,Red
Gloves,120,Legendary,Critical Damage %,8,4,Red
Gloves,120,Legendary,All Stats %,9,3,Red
Gloves,120,Legendary,10% chance to ignore 20% damage received,1,3,Red
Gloves,120,Legendary,10% chance to ignore 40% damage received,1,3,Red
Gloves,120,Legendary,Decent Speed Infusion,1,3,Red
Cape,120,Normal,STR,6,1,Red
Cape,120,Normal,DEX,6,1,Red
Cape,120,Normal,INT,6,1,Red
Cape,120,Normal,LUK,6,1,Red
Cape,120,Normal,Max HP,60,1,Red
Cape,120,Normal,Max MP,60,1,Red
Cape,120,Normal,DEF,60,1,Red
Cape,120,Rare,STR,12,3,Red
Cape,120,Rare,DEX,12,3,Red
Cape,120,Rare,INT,12,3,Red
Cape,120,Rare,LUK,12,3,Red
Cape,120,Rare,Max HP,120,3,Red
Cape,120,Rare,Max MP,120,3,Red
Cape,120,Rare,DEF,120,2,Red
Cape,120,Rare,STR %,3,3,Red
Cape,120,Rare,DEX %,3,3,Red
Cape,120,Rare,INT %,3,3,Red
Cape,120,Rare,LUK %,3,3,Red
Cape,120,Rare,Max HP %,3,2,Red
Cape,120,Rare,Max MP %,3,2,Red
Cape,120,Rare,DEF %,3,2,Red
Cape,120,Rare,All Stats,5,2,Red
Cape,120,Epic,STR %,6,5,Red
Cape,120,Epic,DEX %,6,5,Red
Cape,120,Epic,INT %,6,5,Red
Cape,120,Epic,LUK %,6,5,Red
Cape,120,Epic,Max HP %,6,5,Red
Cape,120,Epic,Max MP %,6,5,Red
Cape,120,Epic,DEF %,6,3,Red
Cape,120,Epic,All Stats %,3,2,Red
Cape,120,Unique,STR %,9,5,Red
Cape,120,Unique,DEX %,9,5,Red
Cape,120,Unique,INT %,9,5,Red
Cape,120,Unique,LUK %,9,5,Red
Cape,120,Unique,Max HP %,9,6,Red
Cape,120,Unique,Max MP %,9,6,Red
Cape,120,Unique,DEF %,9,4,Red
Cape,120,Unique,All Stats %,6,4,Red
Cape,120,Unique,5% chance to ignore 20% damage received,1,4,Red
Cape,120,Unique,5% chance to ignore 40% damage received,1,4,Red
Cape,120,Unique,HP Recovery % (on items and skills),30,4,Red
Cape,120,Legendary,STR %,12,4,Red
Cape,120,Legendary,DEX %,12,4,Red
Cape,120,Legendary,INT %,12,4,Red
Cape,120,Legendary,LUK %,12,4,Red
Cape,120,Legendary,Max HP %,12,4,Red
Cape,120,Legendary,Max MP %,12,4,Red
Cape,120,Legendary,DEF %,12,4,Red
Cape,120,Legendary,All Stats %,9,3,Red
Cape,120,Legendary,10% chance to ignore 20% damage received,1,3,Red
Cape,120,Legendary,10% chance to ignore 40% damage received,1,3,Red
Belt,120,Normal,STR,6,1,Red
Belt,120,Normal,DEX,6,1,Red
Belt,120,Normal,INT,6,1,Red
Belt,120,Normal,LUK,6,1,Red
Belt,120,Normal,Max HP,60,1,Red
Belt,120,Normal,Max MP,60,1,Red
Belt,120,Normal,DEF,60,1,Red
Belt,120,Rare,STR,12,3,Red
Belt,120,Rare,DEX,12,3,Red
Belt,120,Rare,INT,12,3,Red
Belt,120,Rare,LUK,12,3,Red
Belt,120,Rare,Max HP,120,3,Red
Belt,120,Rare,Max MP,120,3,Red
Belt,120,Rare,DEF,120,2,Red
Belt,120,Rare,STR %,3,3,Red
Belt,120,Rare,DEX %,3,3,Red
Belt,120,Rare,INT %,3,3,Red
Belt,120,Rare,LUK %,3,3,Red
Belt,120,Rare,Max HP %,3,2,Red
Belt,120,Rare,Max MP %,3,2,Red
Belt,120,Rare,DEF %,3,2,Red
Belt,120,Rare,All Stats,5,2,Red
Belt,120,Epic,STR %,6,5,Red
Belt,120,Epic,DEX %,6,5,Red
Belt,120,Epic,INT %,6,5,Red
Belt,120,Epic,LUK %,6,5,Red
Belt,120,Epic,Max HP %,6,5,Red
Belt,120,Epic,Max MP %,6,5,Red
Belt,120,Epic,DEF %,6,3,Red
Belt,120,Epic,All Stats %,3,2,Red
Belt,120,Unique,STR %,9,5,Red
Belt,120,Unique,DEX %,9,5,Red
Belt,120,Unique,INT %,9,5,Red
Belt,120,Unique,LUK %,9,5,Red
Belt,120,Unique,Max HP %,9,6,Red
Belt,120,Unique,Max MP %,9,6,Red
Belt,120,Unique,DEF %,9,4,Red
Belt,120,Unique,All Stats %,6,4,Red
Belt,120,Unique,5% chance to ignore 20% damage received,1,4,Red
Belt,120,Unique,5% chance to ignore 40% damage received,1,4,Red
Belt,120,Unique,HP Recovery % (on items and skills),30,4,Red
Belt,120,Legendary,STR %,12,4,Red
Belt,120,Legendary,DEX %,12,4,Red
Belt,120,Legendary,INT %,12,4,Red
Belt,120,Legendary,LUK %,12,4,Red
Belt,120,Legendary,Max HP %,12,4,Red
Belt,120,Legendary,Max MP %,12,4,Red
Belt,120,Legendary,DEF %,12,4,Red
Belt,120,Legendary,All Stats %,9,3,Red
Belt,120,Legendary,10% chance to ignore 20% damage received,1,3,Red
Belt,120,Legendary,10% chance to ignore 40% damage received,1,3,Red
Shoulder,120,Normal,STR,6,1,Red
Shoulder,120,Normal,DEX,6,1,Red
Shoulder,120,Normal,INT,6,1,Red
Shoulder,120,Normal,LUK,6,1,Red
Shoulder,120,Normal,Max HP,60,1,Red
Shoulder,120,Normal,Max MP,60,1,Red
Shoulder,120,Normal,DEF,60,1,Red
Shoulder,120,Rare,STR,12,3,Red
Shoulder,120,Rare,DEX,12,3,Red
Shoulder,120,Rare,INT,12,3,Red
Shoulder,120,Rare,LUK,12,3,Red
Shoulder,120,Rare,Max HP,120,3,Red
Shoulder,120,Rare,Max MP,120,3,Red
Shoulder,120,Rare,DEF,120,2,Red
Shoulder,120,Rare,STR %,3,3,Red
Shoulder,120,Rare,DEX %,3,3,Red
Shoulder,120,Rare,INT %,3,3,Red
Shoulder,120,Rare,LUK %,3,3,Red
Shoulder,120,Rare,Max HP %,3,2,Red
Shoulder,120,Rare,Max MP %,3,2,Red
Shoulder,120,Rare,DEF %,3,2,Red
Shoulder,120,Rare,All Stats,5,2,Red
Shoulder,120,Epic,STR %,6,5,Red
Shoulder,120,Epic,DEX %,6,5,Red
Shoulder,120,Epic,INT %,6,5,Red
Shoulder,120,Epic,LUK %,6,5,Red
Shoulder,120,Epic,Max HP %,6,5,Red
Shoulder,120,Epic,Max MP %,6,5,Red
Shoulder,120,Epic,DEF %,6,3,Red
Shoulder,120,Epic,All Stats %,3,2,Red
Shoulder,120,Unique,STR %,9,5,Red
Shoulder,120,Unique,DEX %,9,5,Red
Shoulder,120,Unique,INT %,9,5,Red
Shoulder,120,Unique,LUK %,9,5,Red
Shoulder,120,Unique,Max HP %,9,6,Red
Shoulder,120,Unique,Max MP %,9,6,Red
Shoulder,120,Unique,DEF %,9,4,Red
Shoulder,120,Unique,All Stats %,6,4,Red
Shoulder,120,Unique,5% chance to ignore 20% damage received,1,4,Red
Shoulder,120,Unique,5% chance to ignore 40% damage received,1,4,Red
Shoulder,120,Unique,HP Recovery % (on items and skills),30,4,Red
Shoulder,120,Legendary,STR %,12,4,Red
Shoulder,120,Legendary,DEX %,12,4,Red
Shoulder,120,Legendary,INT %,12,4,Red
Shoulder,120,Legendary,LUK %,12,4,Red
Shoulder,120,Legendary,Max HP %,12,4,Red
Shoulder,120,Legendary,Max MP %,12,4,Red
Shoulder,120,Legendary,DEF %,12,4,Red
Shoulder,120,Legendary,All Stats %,9,3,Red
Shoulder,120,Legendary,10% chance to ignore 20% damage received,1,3,Red
Shoulder,120,Legendary,10% chance to ignore 40% damage received,1,3,Red
Face Accessory,120,Normal,STR,6,1,Red
Face Accessory,120,Normal,DEX,6,1,Red
Face Accessory,120,Normal,INT,6,1,Red
Face Accessory,120,Normal,LUK,6,1,Red
Face Accessory,120,Normal,Max HP,60,1,Red
Face Accessory,120,Normal,Max MP,60,1,Red
Face Accessory,120,Normal,DEF,60,1,Red
Face Accessory,120,Rare,STR,12,3,Red
Face Accessory,120,Rare,DEX,12,3,Red
Face Accessory,120,Rare,INT,12,3,Red
Face Accessory,120,Rare,LUK,12,3,Red
Face Accessory,120,Rare,Max HP,120,3,Red
Face Accessory,120,Rare,Max MP,120,3,Red
Face Accessory,120,Rare,DEF,120,2,Red
Face Accessory,120,Rare,STR %,3,3,Red
Face Accessory,120,Rare,DEX %,3,3,Red
Face Accessory,120,Rare,INT %,3,3,Red
Face Accessory,120,Rare,LUK %,3,3,Red
Face Accessory,120,Rare,Max HP %,3,2,Red
Face Accessory,120,Rare,Max MP %,3,2,Red
Face Accessory,120,Rare,DEF %,3,2,Red
Face Accessory,120,Rare,All Stats,5,2,Red
Face Accessory,120,Epic,STR %,6,5,Red
Face Accessory,120,Epic,DEX %,6,5,Red
Face Accessory,120,Epic,INT %,6,5,Red
Face Accessory,120,Epic,LUK %,6,5,Red
Face Accessory,120,Epic,Max HP %,6,5,Red
Face Accessory,120,Epic,Max MP %,6,5,Red
Face Accessory,120,Epic,DEF %,6,3,Red
Face Accessory,120,Epic,All Stats %,3,2,Red
Face Accessory,120,Unique,STR %,9,5,Red
Face Accessory,120,Unique,DEX %,9,5,Red
Face Accessory,120,Unique,INT %,9,5,Red
Face Accessory,120,Unique,LUK %,9,5,Red
Face Accessory,120,Unique,Max HP %,9,6,Red
Face Accessory,120,Unique,Max MP %,9,6,Red
Face Accessory,120,Unique,DEF %,9,4,Red
Face Accessory,120,Unique,All Stats %,6,4,Red
Face Accessory,120,Unique,HP Recovery % (on items and skills),30,4,Red
Face Accessory,120,Legendary,STR %,12,4,Red
Face Accessory,120,Legendary,DEX %,12,4,Red
Face Accessory,120,Legendary,INT %,12,4,Red
Face Accessory,120,Legendary,LUK %,12,4,Red
Face Accessory,120,Legendary,Max HP %,12,4,Red
Face Accessory,120,Legendary,Max MP %,12,4,Red
Face Accessory,120,Legendary,DEF %,12,4,Red
Face Accessory,120,Legendary,All Stats %,9,3,Red
Face Accessory,120,Legendary,All Skill MP Cost %,15,3,Red
Face Accessory,120,Legendary,All Skill MP Cost %,30,3,Red
Face Accessory,120,Legendary,Meso Obtained %,20,3,Red
Face Accessory,120,Legendary,Item Drop Rate %,20,3,Red
Eye Accessory,120,Normal,STR,6,1,Red
Eye Accessory,120,Normal,DEX,6,1,Red
Eye Accessory,120,Normal,INT,6,1,Red
Eye Accessory,120,Normal,LUK,6,1,Red
Eye Accessory,120,Normal,Max HP,60,1,Red
Eye Accessory,120,Normal,Max MP,60,1,Red
Eye Accessory,120,Normal,DEF,60,1,Red
Eye Accessory,120,Rare,STR,12,3,Red
Eye Accessory,120,Rare,DEX,12,3,Red
Eye Accessory,120,Rare,INT,12,3,Red
Eye Accessory,120,Rare,LUK,12,3,Red
Eye Accessory,120,Rare,Max HP,120,3,Red
Eye Accessory,120,Rare,Max MP,120,3,Red
Eye Accessory,120,Rare,DEF,120,2,Red
Eye Accessory,120,Rare,STR %,3,3,Red
Eye Accessory,120,Rare,DEX %,3,3,Red
Eye Accessory,120,Rare,INT %,3,3,Red
Eye Accessory,120,Rare,LUK %,3,3,Red
Eye Accessory,120,Rare,Max HP %,3,2,Red
Eye Accessory,120,Rare,Max MP %,3,2,Red
Eye Accessory,120,Rare,DEF %,3,2,Red
Eye Accessory,120,Rare,All Stats,5,2,Red
Eye Accessory,120,Epic,STR %,6,5,Red
Eye Accessory,120,Epic,DEX %,6,5,Red
Eye Accessory,120,Epic,INT %,6,5,Red
Eye Accessory,120,Epic,LUK %,6,5,Red
Eye Accessory,120,Epic,Max HP %,6,5,Red
Eye Accessory,120,Epic,Max MP %,6,5,Red
Eye Accessory,120,Epic,DEF %,6,3,Red
Eye Accessory,120,Epic,All Stats %,3,2,Red
Eye Accessory,120,Unique,STR %,9,5,Red
Eye Accessory,120,Unique,DEX %,9,5,Red
Eye Accessory,120,Unique,INT %,9,5,Red
Eye Accessory,120,Unique,LUK %,9,5,Red
Eye Accessory,120,Unique,Max HP %,9,6,Red
Eye Accessory,120,Unique,Max MP %,9,6,Red
Eye Accessory,120,Unique,DEF %,9,4,Red
Eye Accessory,120,Unique,All Stats %,6,4,Red
Eye Accessory,120,Unique,HP Recovery % (on items and skills),30,4,Red
Eye Accessory,120,Legendary,STR %,12,4,Red
Eye Accessory,120,Legendary,DEX %,12,4,Red
Eye Accessory,120,Legendary,INT %,12,4,Red
Eye Accessory,120,Legendary,LUK %,12,4,Red
Eye Accessory,120,Legendary,Max HP %,12,4,Red
Eye Accessory,120,Legendary,Max MP %,12,4,Red
Eye Accessory,120,Legendary,DEF %,12,4,Red
Eye Accessory,120,Legendary,All Stats %,9,3,Red
Eye Accessory,120,Legendary,All Skill MP Cost %,15,3,Red
Eye Accessory,120,Legendary,All Skill MP Cost %,30,3,Red
Eye Accessory,120,Legendary,Meso Obtained %,20,3,Red
Eye Accessory,120,Legendary,Item Drop Rate %,20,3,Red
Earring,120,Normal,STR,6,1,Red
Earring,120,Normal,DEX,6,1,Red
Earring,120,Normal,INT,6,1,Red
Earring,120,Normal,LUK,6,1,Red
Earring,120,Normal,Max HP,60,1,Red
Earring,120,Normal,Max MP,60,1,Red
Earring,120,Normal,DEF,60,1,Red
Earring,120,Rare,STR,12,3,Red
Earring,120,Rare,DEX,12,3,Red
Earring,120,Rare,INT,12,3,Red
Earring,120,Rare,LUK,12,3,Red
Earring,120,Rare,Max HP,120,3,Red
Earring,120,Rare,Max MP,120,3,Red
Earring,120,Rare,DEF,120,2,Red
Earring,120,Rare,STR %,3,3,Red
Earring,120,Rare,DEX %,3,3,Red
Earring,120,Rare,INT %,3,3,Red
Earring,120,Rare,LUK %,3,3,Red
Earring,120,Rare,Max HP %,3,2,Red
Earring,120,Rare,Max MP %,3,2,Red
Earring,120,Rare,DEF %,3,2,Red
Earring,120,Rare,All Stats,5,2,Red
Earring,120,Epic,STR %,6,5,Red
Earring,120,Epic,DEX %,6,5,Red
Earring,120,Epic,INT %,6,5,Red
Earring,120,Epic,LUK %,6,5,Red
Earring,120,Epic,Max HP %,6,5,Red
Earring,120,Epic,Max MP %,6,5,Red
Earring,120,Epic,DEF %,6,3,Red
Earring,120,Epic,All Stats %,3,2,Red
Earring,120,Unique,STR %,9,5,Red
Earring,120,Unique,DEX %,9,5,Red
Earring,120,Unique,INT %,9,5,Red
Earring,120,Unique,LUK %,9,5,Red
Earring,120,Unique,Max HP %,9,6,Red
Earring,120,Unique,Max MP %,9,6,Red
Earring,120,Unique,DEF %,9,4,Red
Earring,120,Unique,All Stats %,6,4,Red
Earring,120,Unique,HP Recovery % (on items and skills),30,4,Red
Earring,120,Legendary,STR %,12,4,Red
Earring,120,Legendary,DEX %,12,4,Red
Earring,120,Legendary,INT %,12,4,Red
Earring,120,Legendary,LUK %,12,4,Red
Earring,120,Legendary,Max HP %,12,4,Red
Earring,120,Legendary,Max MP %,12,4,Red
Earring,120,Legendary,DEF %,12,4,Red
Earring,120,Legendary,All Stats %,9,3,Red
Earring,120,Legendary,All Skill MP Cost %,15,3,Red
Earring,120,Legendary,All Skill MP Cost %,30,3,Red
Earring,120,Legendary,Meso Obtained %,20,3,Red
Earring,120,Legendary,Item Drop Rate %,20,3,Red
Ring,120,Normal,STR,6,1,Red
Ring,120,Normal,DEX,6,1,Red
Ring,120,Normal,INT,6,1,Red
Ring,120,Normal,LUK,6,1,Red
Ring,120,Normal,Max HP,60,1,Red
Ring,120,Normal,Max MP,60,1,Red
Ring,120,Normal,DEF,60,1,Red
Ring,120,Rare,STR,12,3,Red
Ring,120,Rare,DEX,12,3,Red
Ring,120,Rare,INT,12,3,Red
Ring,120,Rare,LUK,12,3,Red
Ring,120,Rare,Max HP,120,3,Red
Ring,120,Rare,Max MP,120,3,Red
